ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
MH HAULING & TRANSPORT LLC*|*B20250131849*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*888 SAN YSIDRO LANE*|**|*SANTA BARBARA*|*CA*|*United States*|*93108*|*888 SAN YSIDRO LANE*|**|**|*SANTA BARBARA*|*CA*|*United States*|*93108*|**|**|**|**|**|**|*All LLC Member(s)*|*
Mind Health Nursing Inc*|*B20250149936*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3655 TORRANCE BLVD*|*3RD FLOOR*|*TORRANCE*|*CA*|*United States*|*90503*|*3655 TORRANCE BLVD*|*3RD FLOOR*|**|*TORRANCE*|*CA*|*United States*|*90503*|**|**|**|**|**|**|**|*
MT CRNA Services - A Professional Nursing Corporation*|*B20250136499*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4655 NATICK AVE*|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|*4655 NATICK AVE*|**|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|**|**|**|**|**|**|**|*
New Poorman Copyright LLC*|*B20250145873*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1311 PARK ST.*|*UNIT 713*|*ALAMEDA*|*CA*|*United States*|*94501*|*1311 PARK ST.*|*UNIT 713*|**|*ALAMEDA*|*CA*|*United States*|*94501*|**|**|**|**|**|**|*More Than One Manager*|*
Odyssa, PC*|*B20250136023*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3751 WASATCH AVE*|**|*LOS ANGELES*|*CA*|*Apo (Us)*|*90066*|*3751 WASATCH AVE*|**|*LOS ANGELES*|*LOS ANGELES*|*CA*|*Apo (Us)*|*90066*|**|**|**|**|**|**|**|*
Otunba Deji Alabi Care Foundation*|*B20250136590*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*36784 ARIETTA WAY*|*1*|*BEAUMONT*|*CA*|*United States*|*92223*|*36784 ARIETTA WAY*|*1*|**|*BEAUMONT*|*CA*|*United States*|*92223*|**|**|**|**|**|**|**|*
Ozone Security Inc.*|*B20250124922*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7055 LENNOX AVE*|*233*|*VAN NUYS*|*CA*|*United States*|*91405*|*7055 LENNOX AVE*|*233*|**|*VAN NUYS*|*CA*|*United States*|*91405*|**|**|**|**|**|**|**|*
P2 & Associates, LP*|*B20250150691*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Partnership - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*345 F STREET*|*SUITE 220*|*CHULA VISTA*|*CA*|*United States*|*91910*|*2007 CHARDONNAY TERRACE*|**|**|*CHULA VISTA*|*CA*|*United States*|*91913*|**|**|**|**|**|**|**|*
PANTHERA CONSTRUCTION INC.*|*B20250131813*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251319433*|*Jun 20 2025  2:45PM*|*1521 EMERY AVENUE*|**|*BAKERSFIELD*|*CA*|*United States*|*93304*|*1521 EMERY AVENUE*|**|**|*BAKERSFIELD*|*CA*|*United States*|*93304*|*1521 EMERY AVENUE*|**|*BAKERSFIELD*|*CA*|*United States*|*93304*|**|*General contractor
PERUTPCC*|*B20250149390*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*525 EDINBURGH ST*|**|*SAN FRANCISCO*|*CA*|*United States*|*94112*|*525 EDINBURGH ST*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94112*|**|**|**|**|**|**|**|*
PETERSON FAMILY DAYCARE LLC*|*B20250149440*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3321 27TH TH*|**|*LOS ANGELED*|*CA*|*United States*|*90018*|*3321 27TH STREET*|**|**|*LOS ANGELES*|*CA*|*United States*|*90018*|**|**|**|**|**|**|*One Manager*|*
RJPA, Inc.*|*B20250133871*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4637 BERRYMAN AVE*|**|*CULVER CITY*|*CA*|*United States*|*90230*|*4637 BERRYMAN AVE*|**|**|*CULVER CITY*|*CA*|*United States*|*90230*|**|**|**|**|**|**|**|*
ROJAS H PAINTING*|*B20250149189*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1788 CLAY ST*|*APT 413*|*SAN FRANCISCO*|*CA*|*United States*|*94109*|*1788 CLAY ST*|*APT 413*|**|*SAN FRANCISCO*|*CA*|*United States*|*94109*|**|**|**|**|**|**|**|*
S G QUALITY PAINTING & CONSTRUCTION, INC.*|*B20250118792*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*18065 BROOMALL AVENUE*|**|*LAKE ELSINORE*|*CA*|*United States*|*92530*|*18065 BROOMALL AVENUE*|**|**|*LAKE ELSINORE*|*CA*|*United States*|*92530*|**|**|**|**|**|**|**|*
Self Storage Solutions LLC*|*B20250087722*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5588 N PALM AVENUE*|**|*FRESNO*|*CA*|*United States*|*93704*|*5588 N PALM AVENUE*|**|**|*FRESNO*|*CA*|*United States*|*93704*|**|**|**|**|**|**|*One Manager*|*
ServingHandz*|*B20250145459*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1048 S DUTTON DR*|**|*MOUNTAIN HOUSE*|*CA*|*United States*|*95391*|*1048 S DUTTON DR*|**|**|*MOUNTAIN HOUSE*|*CA*|*United States*|*95391*|**|**|**|**|**|**|**|*
SHL ENTERPRISES LLC*|*B20250144668*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1458 S SAN PEDRO*|*126*|*LOS ANGELES*|*CA*|*United States*|*90015*|*1458 S SAN PEDRO*|*126*|**|*LOS ANGELES*|*CA*|*United States*|*90015*|**|**|**|**|**|**|*One Manager*|*
Standard Giving Co.*|*B20250144905*|*06/17/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251325811*|*Jun 21 2025  6:24AM*|*6320 TOPANGA CANYON BLVD*|*1630*|*WOODLAND HILLS*|*CA*|*United States*|*91367*|*6320 TOPANGA CANYON BLVD*|*1630*|**|*WOODLAND HIILS*|*CA*|*United States*|*91367*|*6320 TOPANGA CANYON BLVD*|*1630*|*WOODLAND HILLS*|*CA*|*United States*|*91367*|**|*helps creators, influencers, and brands engage and activate their audien
Sublime Financial Trading LLC*|*B20250149595*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251331178*|*Jun 22 2025 11:28PM*|*3731 W SECO DR*|**|*SAN BERNARDINO*|*CA*|*United States*|*92407*|*3731 W SECO DR*|**|**|*SAN BERNARDINO*|*CA*|*United States*|*92407*|**|**|**|**|**|**|*One Manager*|*Financial
SUNNYSCLOTHING INC*|*B20250132686*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*301 S. WESTERN AVE*|*#106*|*LOS ANGELES, CA*|*CA*|*United States*|*90020*|*4001 WILSHIRE BLVD*|*F249*|**|*LOS ANGELES*|*CA*|*United States*|*90010*|**|**|**|**|**|**|**|*
Tandoori Nation Inc*|*B20250142160*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3754 ARMANDO CT*|**|*CERES*|*CA*|*United States*|*95307*|*3754 ARMANDO CT*|**|**|*CERES*|*CA*|*United States*|*95307*|**|**|**|**|**|**|**|*
TFI USA LABS INC.*|*B20250149522*|*06/17/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*23832 ROCKFIELD BLVD SUITE 170*|**|*LAKE FOREST*|*CA*|*United States*|*92630*|*23832 ROCKFIELD BLVD SUITE 170*|**|**|*LAKE FOREST*|*CA*|*United States*|*92630*|**|**|**|**|**|**|**|*
The Chosen Ones For Life LLC*|*B20250135000*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7401 CRENSHAW BLVD.*|*UNIT 236*|*LOS ANGELES*|*CA*|*United States*|*90043*|*7401 CRENSHAW BLVD*|*UNIT 236*|**|*LOS ANGELES*|*CA*|*United States*|*90043*|**|**|**|**|**|**|*More Than One Manager*|*
The Technique Coach, LLC*|*B20250088388*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2030 KERWOOD AVE*|**|*LOS ANGELES*|*CA*|*United States*|*90025*|*2030 KERWOOD AVE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90025*|**|**|**|**|**|**|*One Manager*|*
Unanchored LLC*|*B20250131065*|*06/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*203 N SAN DIMAS CANYON RD*|*C340*|*SAN DIMAS*|*CA*|*United States*|*91773*|*203 N SAN DIMAS CANYON RD*|*C340*|**|*SAN DIMAS*|*CA*|*United States*|*91773*|**|**|**|**|**|**|*One Manager*|*
Valentim Investment LLC*|*B20250139800*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*19968 HWY 26*|**|*LINDEN*|*CA*|*United States*|*95236*|*P.O. BOX 652*|**|**|*LINDEN*|*CA*|*United States*|*95236*|**|**|**|**|**|**|*One Manager*|*
Validus Via Nova*|*B20250064993*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*27044 HONBY AVE*|**|*SANTA CLARITA*|*CA*|*United States*|*91351*|*27044 HONBY AVE*|**|**|*SANTA CLARITA*|*CA*|*United States*|*91351*|**|**|**|**|**|**|**|*
Vestarosa Holdings LLC*|*B20250145788*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1015 JONES CT.*|**|*REDWOOD CITY*|*CA*|*United States*|*94063*|*1015 JONES CT.*|**|**|*REDWOOD CITY*|*CA*|*United States*|*94063*|**|**|**|**|**|**|*One Manager*|*
VIDEOWAVE NETWORKS INC.*|*B20250144322*|*06/19/2025*|*Canada*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|*VIDEOWAVE NETWORKS INC.*|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7493 TRANSCANADIENNE*|*103*|*MONTRÉAL*|*QC*|*Canada*|*H4T1T3*|*3711 NORTH FRASER WAY*|*650*|*BURNABY*|*BURNABY*|*BC*|*Canada*|*V5J5J2*|*1900-B CARNEGIE AVENUE*|**|*SANTA ANA*|*CA*|*United States*|*92705*|**|*
Wildlife Protection Service*|*B20250149720*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13701 RIVERSIDE DRIVE*|*SUITE 500*|*SHERMAN OAKS*|*CA*|*United States*|*91423*|*13701 RIVERSIDE DRIVE*|*SUITE 500*|**|*SHERMAN OAKS*|*CA*|*United States*|*91403*|**|**|**|**|**|**|**|*
YouPro Global LLC*|*B20250151633*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251292224*|*Jun 16 2025 10:51AM*|*9658 HARVEST VISTA DR*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|*9658 HARVEST VISTA DR*|**|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|**|**|**|**|**|**|*All LLC Member(s)*|*Trading
"By Everett" LLC*|*B20250171393*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251317497*|*Jun 19 2025  3:04PM*|*300 MONTGOMERY ST*|*STE 1050*|*SAN FRANCISCO*|*CA*|*United States*|*94104*|*300 MONTGOMERY ST*|*STE 1050*|**|*SAN FRANCISCO*|*CA*|*United States*|*94104*|*300 MONTGOMERY ST*|*STE 1050*|*SAN FRANCISCO*|*CA*|*United States*|*94104*|*One Manager*|*DESIGN STUDIO
#iFix BMW Hassan LLC*|*B20250166793*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7245 32ND STREET UNIT A-B*|**|*NORTH HIGHLANDS*|*CA*|*United States*|*95660*|*7245 32ND STREET UNIT A-B*|**|**|*NORTH HIGHLANDS*|*CA*|*United States*|*95660*|**|**|**|**|**|**|*All LLC Member(s)*|*
0akspire Creative Co.*|*B20250167007*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251299110*|*Jun 17 2025  9:07AM*|*19005 LESLIE LN*|**|*ROWLAND HEIGHTS*|*CA*|*United States*|*91748*|*19005 LESLIE LN*|**|**|*ROWLAND HEIGHTS*|*CA*|*United States*|*91748*|**|**|**|**|**|**|**|*TRADING
1 SIOF 912 E 60TH ST, LLC*|*B20250167096*|*06/16/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1000 E. 60TH STREET*|**|*LOS ANGELES*|*CA*|*United States*|*90001*|*1000 E. 60TH STREET*|**|**|*LOS ANGELES*|*CA*|*United States*|*90001*|*1000 E. 60TH STREET*|**|*LOS ANGELES*|*CA*|*United States*|*90001*|**|*
1030 Amalfi Drive LLC*|*B20250172952*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1030 AMALFI DRIVE*|**|*PACIFIC PALISADES*|*CA*|*United States*|*90272*|*1030 AMALFI DRIVE*|**|**|*PACIFIC PALISADES*|*CA*|*United States*|*90272*|**|**|**|**|**|**|*All LLC Member(s)*|*
10351 HAZARD AVE LLC*|*B20250169726*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10351 HAZARD AVE*|**|*GARDEN GROVE*|*CA*|*United States*|*92843*|*10351 HAZARD AVE*|**|**|*GARDEN GROVE*|*CA*|*United States*|*92843*|**|**|**|**|**|**|*One Manager*|*
10445 WILSHIRE LIMITED LIABILITY COMPANY*|*B20250173922*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30200*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30200*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|*All LLC Member(s)*|*
10505 WASHINGTON SOLE MEMBER LLC*|*B20250170756*|*06/16/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8721 SANTA MONICA BLVD STE 224*|**|*LOS ANGELES*|*CA*|*United States*|*90069*|*8721 SANTA MONICA BLVD STE 224*|**|**|*LOS ANGELES*|*CA*|*United States*|*90069-0000*|*8721 SANTA MONICA BLVD STE 224*|**|*LOS ANGELES*|*CA*|*United States*|*90069*|**|*
1052 Plaza Drive, LLC*|*B20250169528*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3225 MCLEOD DR, SUITE 100*|**|*LAS VEGAS*|*NV*|*United States*|*89121*|*3225 MCLEOD DR, SUITE 100*|**|**|*LAS VEGAS*|*NV*|*United States*|*89121*|**|**|**|**|**|**|*All LLC Member(s)*|*
1065 Lakeside, LLC*|*B20250168587*|*06/17/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251309009*|*Jun 18 2025 12:23PM*|*60 S. MARKET STREET, SUITE 500*|**|*SAN JOSE*|*CA*|*United States*|*95113*|*60 S. MARKET STREET, SUITE 500*|**|**|*SAN JOSE*|*CA*|*United States*|*95113*|**|**|**|**|**|**|**|*Own and manage real property
10-8 Labs LLC*|*B20250166354*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251293484*|*Jun 16 2025 12:25PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Development, marketing, and sale of consumer health and energy-related p
10879 Louise, LLC*|*B20250171605*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10879 LOUISE AVE*|**|*GRANADA HILLS*|*CA*|*United States*|*91344*|*10879 LOUISE AVE*|**|**|*GRANADA HILLS*|*CA*|*United States*|*91344*|**|**|**|**|**|**|*One Manager*|*
10XVAR LLC*|*B20250172213*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1901 ANNANDALE WAY*|**|*POMONA*|*CA*|*United States*|*91767*|*1901 ANNANDALE WAY*|**|**|*POMONA*|*CA*|*United States*|*91767*|**|**|**|**|**|**|*All LLC Member(s)*|*
11 Squirrels LLC*|*B20250168957*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251307668*|*Jun 18 2025 10:23AM*|*115 WILLOW AVE*|**|*FAIRFAX*|*CA*|*United States*|*94930*|*115 WILLOW AVE*|**|**|*FAIRFAX*|*CA*|*United States*|*94930*|**|**|**|**|**|**|*One Manager*|*Travel Planning
11:11 COLLECTION*|*B20250169195*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251310835*|*Jun 18 2025  3:02PM*|*3140 E. PICO BLVD.*|**|*LOS ANGELES*|*CA*|*United States*|*90023*|*3140 E. PICO BLVD.*|**|**|*LOS ANGELES*|*CA*|*United States*|*90023*|*3140 E. PICO BLVD.*|**|*LOS ANGELES*|*CA*|*United States*|*90023*|**|*MANUFACTURE WOMEN'S CLOTHES
110 S BRIGHTON STREET LLC*|*B20250170565*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4176 SUNNYSLOPE AVE*|**|*SHERMAN OAKS*|*CA*|*United States*|*91423*|*4176 SUNNYSLOPE AVE*|**|**|*SHERMAN OAKS*|*CA*|*United States*|*91423*|**|**|**|**|**|**|*More Than One Manager*|*
1103 Forest LLC*|*B20250170558*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251320550*|*Jun 20 2025  9:13AM*|*50 BEALE STREET, SUITE 2300*|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|*50 BEALE STREET, SUITE 2300*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94105*|**|**|**|**|**|**|*One Manager*|*Investment and management of assets
11076 Bell Road, LLC*|*B20250174871*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1807 SANTA RITA ROAD, H-260*|**|*PLEASANTON*|*CA*|*United States*|*94566*|*1807 SANTA RITA ROAD, H-260*|**|**|*PLEASANTON*|*CA*|*United States*|*94566*|**|**|**|**|**|**|*More Than One Manager*|*
1115 N Heliotrope, LLC*|*B20250173503*|*06/19/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1171 S. ROBERTSON BLVD*|*STE 417*|*LOS ANGELES*|*CA*|*United States*|*90035*|*1171 S. ROBERTSON BLVD*|*STE 417*|**|*LOS ANGELES*|*CA*|*United States*|*90035*|**|**|**|**|**|**|*One Manager*|*
11185 McDonald CC LLC*|*B20250173376*|*06/19/2025*|**|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11185 MCDONALD STREET*|**|*CULVER CITY*|*CA*|*United States*|*90230*|*11175 MCDONALD STREET*|**|**|*CULVER CITY*|*CA*|*United States*|*90230*|**|**|**|**|**|**|*More Than One Manager*|*
113-119 Telegraph Hill Boulevard Association*|*B20250171573*|*06/18/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Mutual Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1055 ASHBURY STREET*|**|*SAN FRANCISCO*|*CA*|*United States*|*94117*|*3140 DE LA CRUZ BLVD - STE 200*|**|**|*SANTA CLARA*|*CA*|*United States*|*95054*|**|**|**|**|**|**|**|*
1142 Eagle Cliff Court, LLC*|*B20250168971*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251311909*|*Jun 18 2025  4:53PM*|*19615 BRUCE WAY*|**|*SAN JOSE*|*CA*|*United States*|*95120*|*19615 BRUCE WAY*|**|**|*SAN JOSE*|*CA*|*United States*|*95120*|*19615 BRUCE WAY*|**|*SAN JOSE*|*CA*|*United States*|*95120*|*All LLC Member(s)*|*Property management
115 S BENWILEY AVENUE, LLC*|*B20250169231*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*115 S BENWILEY AVE*|**|*SANTA MARIA*|*CA*|*United States*|*93454*|*117 S. BENWILEY AVE*|**|**|*SANTA MARIA*|*CA*|*United States*|*93454*|**|**|**|**|**|**|*One Manager*|*
11520 rosecrans enterprises llc*|*B20250174338*|*06/20/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11520 ROSECRANS AVE*|**|*NORWALK*|*CA*|*United States*|*90650*|*11520 ROSECRANS AVE*|**|**|*NORWALK*|*CA*|*United States*|*90650*|**|**|**|**|**|**|*One Manager*|*
1167 N Kingsley Drive LLC*|*B20250169879*|*06/17/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251309622*|*Jun 18 2025  1:19PM*|*8601 CRESCENT DR*|**|*LOS ANGELES*|*CA*|*United States*|*90046*|*8601 CRESCENT DR*|**|**|*LOS ANGELES*|*CA*|*United States*|*90046*|*8601 CRESCENT DR*|**|*LOS ANGELES*|*CA*|*United States*|*90046*|*All LLC Member(s)*|*to engage in any and all lawful act or activity
